"concept_name","category","unit","min_value","max_value","description","omop_id","source","table_name","sub_var","val_var","unit_var","index_var","class","check","match_value","method","conversion","reference","typ","clip_rule","dict"
"hr","vitals","bpm",0,300,"heart rate",4239408,"numericitems","numericitems","itemid",NA,NA,NA,"rgx_itm",NA,"6640","id","none","ricu","ts",0,NA
"hr","vitals","bpm",0,300,"heart rate",4239408,"eicu_coh","vitalperiodic",NA,"heartrate",NA,"observationoffset","col_itm",NA,NA,NA,"none","ricu","ts",0,NA
"hr","vitals","bpm",0,300,"heart rate",4239408,"eicu_demo_coh","vitalperiodic",NA,"heartrate",NA,"observationoffset","col_itm",NA,NA,NA,"none","ricu","ts",0,NA
"hr","vitals","bpm",0,300,"heart rate",4239408,"observations","observations","variableid",NA,NA,NA,"rgx_itm",NA,"200","id","none","ricu","ts",0,NA
"hr","vitals","bpm",0,300,"heart rate",4239408,"chartevents","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"220045","id","none","ricu","ts",0,"d_items"
"hr","vitals","bpm",0,300,"heart rate",4239408,"mimic_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"211|220045","id","none","ricu","ts",0,"d_items"
"hr","vitals","bpm",0,300,"heart rate",4239408,"mimic_demo_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"211|220045","id","none","ricu","ts",0,"d_items"
"hr","vitals","bpm",0,300,"heart rate",4239408,"data_float_h","data_float_h","DataID",NA,NA,NA,"rgx_itm",NA,"708","id","none","ricu","ts",0,NA
"sbp","vitals","mmHg",0,300,"systolic blood pressure",4152194,"numericitems","numericitems","itemid",NA,NA,NA,"rgx_itm",NA,"6641","id","none","ricu","ts",0,NA
"sbp","vitals","mmHg",0,300,"systolic blood pressure",4152194,"eicu_coh","vitalperiodic",NA,"systemicsystolic",NA,"observationoffset","col_itm",NA,NA,NA,"none","ricu","ts",0,NA
"sbp","vitals","mmHg",0,300,"systolic blood pressure",4152194,"eicu_demo_coh","vitalperiodic",NA,"systemicsystolic",NA,"observationoffset","col_itm",NA,NA,NA,"none","ricu","ts",0,NA
"sbp","vitals","mmHg",0,300,"systolic blood pressure",4152194,"observations","observations","variableid",NA,NA,NA,"rgx_itm",NA,"100","id","none","ricu","ts",0,NA
"sbp","vitals","mmHg",0,300,"systolic blood pressure",4152194,"chartevents","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"220050|220179","id","none","ricu","ts",0,"d_items"
"sbp","vitals","mmHg",0,300,"systolic blood pressure",4152194,"mimic_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"51|455|6701|220050|220179","id","none","ricu","ts",0,"d_items"
"sbp","vitals","mmHg",0,300,"systolic blood pressure",4152194,"mimic_demo_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"51|455|6701|220050|220179","id","none","ricu","ts",0,"d_items"
"sbp","vitals","mmHg",0,300,"systolic blood pressure",4152194,"data_float_h","data_float_h","DataID",NA,NA,NA,"rgx_itm",NA,"701|704","id","none","ricu","ts",0,NA
"dbp","vitals","mmHg",0,200,"diastolic blood pressure",4154790,"numericitems","numericitems","itemid",NA,NA,NA,"rgx_itm",NA,"6643","id","none","ricu","ts",0,NA
"dbp","vitals","mmHg",0,200,"diastolic blood pressure",4154790,"eicu_coh","vitalperiodic",NA,"systemicdiastolic",NA,"observationoffset","col_itm",NA,NA,NA,"none","ricu","ts",0,NA
"dbp","vitals","mmHg",0,200,"diastolic blood pressure",4154790,"eicu_demo_coh","vitalperiodic",NA,"systemicdiastolic",NA,"observationoffset","col_itm",NA,NA,NA,"none","ricu","ts",0,NA
"dbp","vitals","mmHg",0,200,"diastolic blood pressure",4154790,"observations","observations","variableid",NA,NA,NA,"rgx_itm",NA,"120","id","none","ricu","ts",0,NA
"dbp","vitals","mmHg",0,200,"diastolic blood pressure",4154790,"chartevents","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"220051|220180","id","none","ricu","ts",0,"d_items"
"dbp","vitals","mmHg",0,200,"diastolic blood pressure",4154790,"mimic_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"8368|8441|8555|220051|220180","id","none","ricu","ts",0,"d_items"
"dbp","vitals","mmHg",0,200,"diastolic blood pressure",4154790,"mimic_demo_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"8368|8441|8555|220051|220180","id","none","ricu","ts",0,"d_items"
"dbp","vitals","mmHg",0,200,"diastolic blood pressure",4154790,"data_float_h","data_float_h","DataID",NA,NA,NA,"rgx_itm",NA,"702|705","id","none","ricu","ts",0,NA
"map","vitals","mmHg",0,250,"mean arterial pressure",4239021,"numericitems","numericitems","itemid",NA,NA,NA,"rgx_itm",NA,"6642","id","none","ricu","ts",0,NA
"map","vitals","mmHg",0,250,"mean arterial pressure",4239021,"eicu_coh","vitalperiodic",NA,"systemicmean",NA,"observationoffset","col_itm",NA,NA,NA,"none","ricu","ts",0,NA
"map","vitals","mmHg",0,250,"mean arterial pressure",4239021,"eicu_coh","vitalaperiodic",NA,"noninvasivemean",NA,"observationoffset","col_itm",NA,NA,NA,"none","ricu","ts",0,NA
"map","vitals","mmHg",0,250,"mean arterial pressure",4239021,"eicu_demo_coh","vitalperiodic",NA,"systemicmean",NA,"observationoffset","col_itm",NA,NA,NA,"none","ricu","ts",0,NA
"map","vitals","mmHg",0,250,"mean arterial pressure",4239021,"eicu_demo_coh","vitalaperiodic",NA,"noninvasivemean",NA,"observationoffset","col_itm",NA,NA,NA,"none","ricu","ts",0,NA
"map","vitals","mmHg",0,250,"mean arterial pressure",4239021,"observations","observations","variableid",NA,NA,NA,"rgx_itm",NA,"110|610","id","none","ricu","ts",0,NA
"map","vitals","mmHg",0,250,"mean arterial pressure",4239021,"chartevents","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"220052|220181|225312","id","none","ricu","ts",0,"d_items"
"map","vitals","mmHg",0,250,"mean arterial pressure",4239021,"mimic_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"52|443|456|6072|220052|220181|225312","id","none","ricu","ts",0,"d_items"
"map","vitals","mmHg",0,250,"mean arterial pressure",4239021,"mimic_demo_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"52|443|456|6072|220052|220181|225312","id","none","ricu","ts",0,"d_items"
"map","vitals","mmHg",0,250,"mean arterial pressure",4239021,"data_float_h","data_float_h","DataID",NA,NA,NA,"rgx_itm",NA,"703|706","id","none","ricu","ts",0,NA
"resp","respiratory","insp/min",0,120,"respiratory rate",4313591,"numericitems","numericitems","itemid",NA,NA,NA,"rgx_itm",NA,"8874|12266","id","none","ricu","ts",0,NA
"resp","respiratory","insp/min",0,120,"respiratory rate",4313591,"eicu_coh","vitalperiodic",NA,"respiration",NA,"observationoffset","col_itm",NA,NA,NA,"none","ricu","ts",0,NA
"resp","respiratory","insp/min",0,120,"respiratory rate",4313591,"eicu_demo_coh","vitalperiodic",NA,"respiration",NA,"observationoffset","col_itm",NA,NA,NA,"none","ricu","ts",0,NA
"resp","respiratory","insp/min",0,120,"respiratory rate",4313591,"observations","observations","variableid",NA,NA,NA,"rgx_itm",NA,"300|310","id","none","ricu","ts",0,NA
"resp","respiratory","insp/min",0,120,"respiratory rate",4313591,"chartevents","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"220210|224688|224689|224690","id","none","ricu","ts",0,"d_items"
"resp","respiratory","insp/min",0,120,"respiratory rate",4313591,"mimic_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"618|619|220210|224688|224689|224690","id","none","ricu","ts",0,"d_items"
"resp","respiratory","insp/min",0,120,"respiratory rate",4313591,"mimic_demo_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"618|619|220210|224688|224689|224690","id","none","ricu","ts",0,"d_items"
"resp","respiratory","insp/min",0,120,"respiratory rate",4313591,"data_float_h","data_float_h","DataID",NA,NA,NA,"rgx_itm",NA,"719","id","none","ricu","ts",0,NA
"sao2","respiratory","%",50,100,"arterial oxygen saturation",40483579,"numericitems","numericitems","itemid",NA,NA,NA,"rgx_itm","transform_fun(binary_op(`*`, 100))","12311","id","none","ricu","ts",0,NA
"sao2","respiratory","%",50,100,"arterial oxygen saturation",40483579,"eicu_coh","lab","labname","labresult",NA,"labresultoffset","rgx_itm",NA,"O2 Sat (%)","id","none","ricu","ts",0,NA
"sao2","respiratory","%",50,100,"arterial oxygen saturation",40483579,"eicu_demo_coh","lab","labname","labresult",NA,"labresultoffset","rgx_itm",NA,"O2 Sat (%)","id","none","ricu","ts",0,NA
"sao2","respiratory","%",50,100,"arterial oxygen saturation",40483579,"observations","observations","variableid",NA,NA,NA,"rgx_itm",NA,"20000800","id","none","ricu","ts",0,NA
"sao2","respiratory","%",50,100,"arterial oxygen saturation",40483579,"chartevents","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"220227","id","none","ricu","ts",0,"d_items"
"sao2","respiratory","%",50,100,"arterial oxygen saturation",40483579,"labevents","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50817","id","none","ricu","ts",0,"d_labitems"
"sao2","respiratory","%",50,100,"arterial oxygen saturation",40483579,"mimic_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"834|220227","id","none","ricu","ts",0,"d_items"
"sao2","respiratory","%",50,100,"arterial oxygen saturation",40483579,"mimic_coh","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50817","id","none","ricu","ts",0,"d_labitems"
"sao2","respiratory","%",50,100,"arterial oxygen saturation",40483579,"mimic_demo_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"834|220227","id","none","ricu","ts",0,"d_items"
"sao2","respiratory","%",50,100,"arterial oxygen saturation",40483579,"mimic_demo_coh","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50817","id","none","ricu","ts",0,"d_labitems"
"sao2","respiratory","%",50,100,"arterial oxygen saturation",40483579,"laboratory","laboratory","LaboratoryID",NA,NA,NA,"rgx_itm",NA,"184|673|690","id","none","ricu","ts",0,NA
"spo2","respiratory","%",50,100,"oxygen saturation",4196147,"numericitems","numericitems","itemid",NA,NA,NA,"rgx_itm",NA,"6709|8903","id","none","ricu","ts",0,NA
"spo2","respiratory","%",50,100,"oxygen saturation",4196147,"eicu_coh","vitalperiodic",NA,"sao2",NA,"observationoffset","col_itm",NA,NA,NA,"none","ricu","ts",0,NA
"spo2","respiratory","%",50,100,"oxygen saturation",4196147,"eicu_demo_coh","vitalperiodic",NA,"sao2",NA,"observationoffset","col_itm",NA,NA,NA,"none","ricu","ts",0,NA
"spo2","respiratory","%",50,100,"oxygen saturation",4196147,"observations","observations","variableid",NA,NA,NA,"rgx_itm",NA,"4000|8280","id","none","ricu","ts",0,NA
"spo2","respiratory","%",50,100,"oxygen saturation",4196147,"chartevents","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"220277|226253","id","none","ricu","ts",0,"d_items"
"spo2","respiratory","%",50,100,"oxygen saturation",4196147,"mimic_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"646|220277|226253","id","none","ricu","ts",0,"d_items"
"spo2","respiratory","%",50,100,"oxygen saturation",4196147,"mimic_demo_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"646|220277|226253","id","none","ricu","ts",0,"d_items"
"spo2","respiratory","%",50,100,"oxygen saturation",4196147,"data_float_h","data_float_h","DataID",NA,NA,NA,"rgx_itm",NA,"710","id","none","ricu","ts",0,NA
"o2sat","respiratory","%",50,100,"oxygen saturation",4011919,"numericitems","numericitems","itemid",NA,NA,NA,"rgx_itm",NA,"6709|8903","id","none","ricu","ts",0,NA
"o2sat","respiratory","%",50,100,"oxygen saturation",4011919,"numericitems","numericitems","itemid",NA,NA,NA,"rgx_itm","transform_fun(binary_op(`*`, 100))","12311","id","none","ricu","ts",0,NA
"o2sat","respiratory","%",50,100,"oxygen saturation",4011919,"eicu_coh","vitalperiodic",NA,"sao2",NA,"observationoffset","col_itm",NA,NA,NA,"none","ricu","ts",0,NA
"o2sat","respiratory","%",50,100,"oxygen saturation",4011919,"eicu_coh","lab","labname","labresult",NA,"labresultoffset","rgx_itm",NA,"O2 Sat (%)","id","none","ricu","ts",0,NA
"o2sat","respiratory","%",50,100,"oxygen saturation",4011919,"eicu_demo_coh","vitalperiodic",NA,"sao2",NA,"observationoffset","col_itm",NA,NA,NA,"none","ricu","ts",0,NA
"o2sat","respiratory","%",50,100,"oxygen saturation",4011919,"eicu_demo_coh","lab","labname","labresult",NA,"labresultoffset","rgx_itm",NA,"O2 Sat (%)","id","none","ricu","ts",0,NA
"o2sat","respiratory","%",50,100,"oxygen saturation",4011919,"observations","observations","variableid",NA,NA,NA,"rgx_itm",NA,"4000|8280|20000800","id","none","ricu","ts",0,NA
"o2sat","respiratory","%",50,100,"oxygen saturation",4011919,"chartevents","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"220277|226253|220227","id","none","ricu","ts",0,"d_items"
"o2sat","respiratory","%",50,100,"oxygen saturation",4011919,"labevents","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50817","id","none","ricu","ts",0,"d_labitems"
"o2sat","respiratory","%",50,100,"oxygen saturation",4011919,"mimic_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"646|834|220277|226253|50817","id","none","ricu","ts",0,"d_items"
"o2sat","respiratory","%",50,100,"oxygen saturation",4011919,"mimic_coh","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50817","id","none","ricu","ts",0,"d_labitems"
"o2sat","respiratory","%",50,100,"oxygen saturation",4011919,"mimic_demo_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"646|834|220277|226253|50817","id","none","ricu","ts",0,"d_items"
"o2sat","respiratory","%",50,100,"oxygen saturation",4011919,"mimic_demo_coh","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50817","id","none","ricu","ts",0,"d_labitems"
"o2sat","respiratory","%",50,100,"oxygen saturation",4011919,"data_float_h","data_float_h","DataID",NA,NA,NA,"rgx_itm",NA,"710","id","none","ricu","ts",0,NA
"o2sat","respiratory","%",50,100,"oxygen saturation",4011919,"laboratory","laboratory","LaboratoryID",NA,NA,NA,"rgx_itm",NA,"184|673|690","id","none","ricu","ts",0,NA
"fio2","blood gas","%",21,100,"fraction of inspired oxygen",4353936,"numericitems","numericitems","itemid",NA,NA,NA,"rgx_itm",NA,"12279","id","none","ricu","ts",0,NA
"fio2","blood gas","%",21,100,"fraction of inspired oxygen",4353936,"eicu_coh","respiratorycharting","respchartvaluelabel",NA,NA,NA,"rgx_itm","transform_fun(percent_as_numeric)","FiO2","id","none","ricu","ts",0,NA
"fio2","blood gas","%",21,100,"fraction of inspired oxygen",4353936,"eicu_coh","lab","labname","labresult",NA,"labresultoffset","rgx_itm","convert_unit(set_val(NA), '%', 'mm\\(hg\\)')","FiO2","id","none","ricu","ts",0,NA
"fio2","blood gas","%",21,100,"fraction of inspired oxygen",4353936,"eicu_demo_coh","respiratorycharting","respchartvaluelabel",NA,NA,NA,"rgx_itm","transform_fun(percent_as_numeric)","FiO2","id","none","ricu","ts",0,NA
"fio2","blood gas","%",21,100,"fraction of inspired oxygen",4353936,"eicu_demo_coh","lab","labname","labresult",NA,"labresultoffset","rgx_itm","convert_unit(set_val(NA), '%', 'mm\\(hg\\)')","FiO2","id","none","ricu","ts",0,NA
"fio2","blood gas","%",21,100,"fraction of inspired oxygen",4353936,"observations","observations","variableid",NA,NA,NA,"rgx_itm",NA,"2010","id","none","ricu","ts",0,NA
"fio2","blood gas","%",21,100,"fraction of inspired oxygen",4353936,"chartevents","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"223835","id","none","ricu","ts",0,"d_items"
"fio2","blood gas","%",21,100,"fraction of inspired oxygen",4353936,"labevents","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50816","id","none","ricu","ts",0,"d_labitems"
"fio2","blood gas","%",21,100,"fraction of inspired oxygen",4353936,"mimic_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"3420|223835","id","none","ricu","ts",0,"d_items"
"fio2","blood gas","%",21,100,"fraction of inspired oxygen",4353936,"mimic_coh","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50816","id","none","ricu","ts",0,"d_labitems"
"fio2","blood gas","%",21,100,"fraction of inspired oxygen",4353936,"mimic_demo_coh","chartevents","itemid","value","valueuom","charttime","itm_itm",NA,"3420|223835","id","none","ricu","ts",0,"d_items"
"fio2","blood gas","%",21,100,"fraction of inspired oxygen",4353936,"mimic_demo_coh","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50816","id","none","ricu","ts",0,"d_labitems"
"fio2","blood gas","%",21,100,"fraction of inspired oxygen",4353936,"data_float_h","data_float_h","DataID",NA,NA,NA,"rgx_itm",NA,"2283","id","none","ricu","ts",0,NA
"tco2","blood gas","mEq/L",5,60,"totcal CO2",4193415,"eicu_coh","lab","labname","labresult",NA,"labresultoffset","rgx_itm","convert_unit(set_val(NA), 'mEq/L', 'lpm')","Total CO2","id","none","ricu","ts",0,NA
"tco2","blood gas","mEq/L",5,60,"totcal CO2",4193415,"eicu_demo_coh","lab","labname","labresult",NA,"labresultoffset","rgx_itm","convert_unit(set_val(NA), 'mEq/L', 'lpm')","Total CO2","id","none","ricu","ts",0,NA
"tco2","blood gas","mEq/L",5,60,"totcal CO2",4193415,"labevents","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50804","id","none","ricu","ts",0,"d_labitems"
"tco2","blood gas","mEq/L",5,60,"totcal CO2",4193415,"mimic_coh","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50804","id","none","ricu","ts",0,"d_labitems"
"tco2","blood gas","mEq/L",5,60,"totcal CO2",4193415,"mimic_demo_coh","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50804","id","none","ricu","ts",0,"d_labitems"
"alt","chemistry","IU/L",0,NA,"alanine aminotransferase",4146380,"numericitems","numericitems","itemid",NA,NA,NA,"rgx_itm",NA,"6800|11978","id","none","ricu","ts",0,NA
"alt","chemistry","IU/L",0,NA,"alanine aminotransferase",4146380,"eicu_coh","lab","labname","labresult",NA,"labresultoffset","rgx_itm",NA,"ALT (SGPT)","id","none","ricu","ts",0,NA
"alt","chemistry","IU/L",0,NA,"alanine aminotransferase",4146380,"eicu_demo_coh","lab","labname","labresult",NA,"labresultoffset","rgx_itm",NA,"ALT (SGPT)","id","none","ricu","ts",0,NA
"alt","chemistry","IU/L",0,NA,"alanine aminotransferase",4146380,"observations","observations","variableid",NA,NA,NA,"rgx_itm",NA,"20002600","id","none","ricu","ts",0,NA
"alt","chemistry","IU/L",0,NA,"alanine aminotransferase",4146380,"labevents","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50861","id","none","ricu","ts",0,"d_labitems"
"alt","chemistry","IU/L",0,NA,"alanine aminotransferase",4146380,"mimic_coh","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50861","id","none","ricu","ts",0,"d_labitems"
"alt","chemistry","IU/L",0,NA,"alanine aminotransferase",4146380,"mimic_demo_coh","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50861","id","none","ricu","ts",0,"d_labitems"
"alt","chemistry","IU/L",0,NA,"alanine aminotransferase",4146380,"laboratory","laboratory","LaboratoryID",NA,NA,NA,"rgx_itm",NA,"617","id","none","ricu","ts",0,NA
"ast","chemistry","IU/L",0,NA,"aspartate aminotransferase",4263457,"numericitems","numericitems","itemid",NA,NA,NA,"rgx_itm",NA,"6806|11990","id","none","ricu","ts",0,NA
"ast","chemistry","IU/L",0,NA,"aspartate aminotransferase",4263457,"eicu_coh","lab","labname","labresult",NA,"labresultoffset","rgx_itm",NA,"AST (SGOT)","id","none","ricu","ts",0,NA
"ast","chemistry","IU/L",0,NA,"aspartate aminotransferase",4263457,"eicu_demo_coh","lab","labname","labresult",NA,"labresultoffset","rgx_itm",NA,"AST (SGOT)","id","none","ricu","ts",0,NA
"ast","chemistry","IU/L",0,NA,"aspartate aminotransferase",4263457,"observations","observations","variableid",NA,NA,NA,"rgx_itm",NA,"24000330","id","none","ricu","ts",0,NA
"ast","chemistry","IU/L",0,NA,"aspartate aminotransferase",4263457,"labevents","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50878","id","none","ricu","ts",0,"d_labitems"
"ast","chemistry","IU/L",0,NA,"aspartate aminotransferase",4263457,"mimic_coh","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50878","id","none","ricu","ts",0,"d_labitems"
"ast","chemistry","IU/L",0,NA,"aspartate aminotransferase",4263457,"mimic_demo_coh","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50878","id","none","ricu","ts",0,"d_labitems"
"ast","chemistry","IU/L",0,NA,"aspartate aminotransferase",4263457,"laboratory","laboratory","LaboratoryID",NA,NA,NA,"rgx_itm",NA,"616","id","none","ricu","ts",0,NA
"phos","chemistry","mg/dL",0,40,"phosphate",4017907,"numericitems","numericitems","itemid",NA,NA,NA,"rgx_itm","convert_unit(binary_op(`*`, 3.097521), 'mg/dL')","6828|9935","id","none","ricu","ts",0,NA
"phos","chemistry","mg/dL",0,40,"phosphate",4017907,"eicu_coh","lab","labname","labresult",NA,"labresultoffset","rgx_itm",NA,"phosphate","id","none","ricu","ts",0,NA
"phos","chemistry","mg/dL",0,40,"phosphate",4017907,"eicu_demo_coh","lab","labname","labresult",NA,"labresultoffset","rgx_itm",NA,"phosphate","id","none","ricu","ts",0,NA
"phos","chemistry","mg/dL",0,40,"phosphate",4017907,"observations","observations","variableid",NA,NA,NA,"rgx_itm","convert_unit(binary_op(`*`, 3.097521), 'mg/dL')","20002500","id","none","ricu","ts",0,NA
"phos","chemistry","mg/dL",0,40,"phosphate",4017907,"labevents","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50970","id","none","ricu","ts",0,"d_labitems"
"phos","chemistry","mg/dL",0,40,"phosphate",4017907,"mimic_coh","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50970","id","none","ricu","ts",0,"d_labitems"
"phos","chemistry","mg/dL",0,40,"phosphate",4017907,"mimic_demo_coh","labevents","itemid","value","valueuom","charttime","itm_itm",NA,"50970","id","none","ricu","ts",0,"d_labitems"
"phos","chemistry","mg/dL",0,40,"phosphate",4017907,"laboratory","laboratory","LaboratoryID",NA,NA,NA,"rgx_itm","transform_fun(binary_op(`*`, 3.097521))","471","id","none","ricu","ts",0,NA
"bun","chemistry","mg/dL",0,200,"blood urea nitrogen",4017361,"numericitems","numericitems","itemid",NA,NA,NA,"rgx_itm","convert_unit(binary_op(`*`, 2.8), 'mg/dL')","6850|9943","id","none","ricu","ts",0,NA
"bun","chemistry","mg/dL",0,200,"blood urea nitrogen",4017361,"eicu_coh","lab","labname","labresult",NA,"labresultoffset","rgx_itm",NA,"BUN","id","none","ricu","ts",0,NA
"bun","chemistry","mg/dL",0,200,"blood urea nitrogen",4017361,"eicu_demo_coh","lab","labname","labresult",NA,"labresultoffset","rgx_itm",NA,"BUN","id","none","ricu","ts",0,NA
